Date,Open,High,Low,Close,Adj Close,Volume
2023-12-04,83.21859741210938,83.4541015625,83.19770050048828,83.21859741210938,83.21859741210938,0
2023-12-05,83.41709899902344,83.43160247802734,83.32879638671875,83.41709899902344,83.41709899902344,0
2023-12-06,83.31590270996094,83.37229919433594,83.28800201416016,83.31590270996094,83.31590270996094,0
2023-12-07,83.28959655761719,83.3917007446289,83.29280090332031,83.28959655761719,83.28959655761719,0
2023-12-08,83.35489654541016,83.4540023803711,81.0260009765625,83.35489654541016,83.35489654541016,0
